id,title,addr,addr_area,addr_sigun,cat_large,cat_middle,cat_sub,cat1,cat2,grade,review_num,ratings
2837222,코난해변,제주특별자치도 제주시 구좌읍 행원리,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,2,47,4.1
2738712,큰노꼬메(큰노꼬메오름),제주 제주시 애월읍 유수암리 산138,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,13,4.9
2785869,판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,2,184,3.7
2723555,평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,16,4.5
1918421,폭낭오름,제주특별자치도 제주시 애월읍 화전길,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,1,2.0
591798,하고수동해변,제주특별자치도 제주시 우도면 연평리,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,4,38,4.8
2791501,하귀애월해안도로,제주 제주시 애월읍 고내리 445-3,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,28,4.9
2704435,하도해변,제주특별자치도 제주시 구좌읍 해맞이해안로 1973,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,21,4.3
2767885,하우목동항,제주특별자치도 제주시 우도면 우도해안길 353,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,16,4.3
2723542,한담해변,제주특별자치도 제주시 애월읍 애월로1길 26-4,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,38,3.3
1918643,한대오름,제주특별자치도 제주시 애월읍 화전길 201,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,3,4.5
127635,한라산 (제주도 국가지질공원),제주특별자치도 제주시 1100로 2070-61,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,5,0,0.0
126436,한라산 성판악,제주특별자치도 제주시 조천읍 516로 1865,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,4,83,4.5
802844,한라생태숲,제주특별자치도 제주시 516로 2596,제주특별자치도,제주시,자연,자연관광지,사진맛집,자연관광지|사진맛집,자연|자연관광지|사진맛집,5,99,4.4
127514,한라수목원,제주특별자치도 제주시 수목원길 72,제주특별자치도,제주시,자연,자연관광지,사진맛집,자연관광지|사진맛집,자연|자연관광지|사진맛집,5,296,4.4
2792599,한림항,제주특별자치도 제주시 한림읍 한림해안로 192,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,25,4.0
126451,함덕 서우봉 해변 (함덕해수욕장),제주특별자치도 제주시 조천읍 조함해안로 519-10,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,5,9,5.0
2778905,해맞이해안로,제주특별자치도 제주시 구좌읍 김녕리,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,98,4.5
129619,협재굴(한림공원),제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,5,3,4.2
2792603,협재포구,제주특별자치도 제주시 한림읍 협재리,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,2,1,5.0
127490,협재해변,제주특별자치도 제주시 한림읍 한림로 329-10,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,5,829,4.6
2798892,화북포구,제주특별자치도 제주시 화북1동,제주특별자치도,제주시,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,4,0.0
1890857,흙붉은오름,제주특별자치도 제주시 516로 2927,제주특별자치도,제주시,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,1,0.0
2759120,고스트타운,제주특별자치도 제주시 애월읍 부룡수길 35-14,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,0.0
126460,관덕정(제주),제주특별자치도 제주시 관덕로 19,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,43,4.3
126456,관음사(제주),제주특별자치도 제주시 산록북로 660,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,5,108,4.9
128443,교래 삼다수마을,제주 제주시 조천읍 교래리,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,4,3,0.0
129073,구엄어촌체험마을,제주특별자치도 제주시 애월읍 애월해안로,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,4,4,0.0
1960087,귤림서원,제주특별자치도 제주시 이도1동,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,2,2,0.0
2765293,귤향기 감귤체험농장,제주특별자치도 제주시 1100로 3118,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,0,0.0
127860,금능석물원,제주특별자치도 제주시 한림읍 한림로 176,제주특별자치도,제주시,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,5,32,4.7
2027184,금룡사(제주),제주특별자치도 제주시 구좌읍 김녕로 148-11,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,2,0,5.0
127046,김녕미로공원,제주특별자치도 제주시 구좌읍 만장굴길 122,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,154,4.3
2472824,넥슨컴퓨터박물관,제주특별자치도 제주시 1100로 3198-8,제주특별자치도,제주시,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,2,131,3.7
745449,다희연,제주특별자치도 제주시 조천읍 선교로 266,제주특별자치도,제주시,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,4,7,2.4
2767790,답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602,제주특별자치도,제주시,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,1,4,4.0
665594,더마파크,제주특별자치도 제주시 한림읍 월림7길 155,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,27,4.4
2759624,도련 감귤나무 숲,제주특별자치도 제주시 도련남3길 81,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,82,4.4
2759036,도시해녀,제주 제주시 애월읍 하귀2리 1670-1,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,1,0.0
2751854,도치돌 알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,110,3.9
1906211,두맹이골목,제주특별자치도 제주시 동문로14길 13,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,2,6,3.0
2758999,라온ZOO,제주특별자치도 제주시 한림읍 월림7길 155,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,27,4.4
2469467,맥파이 브루어리,제주특별자치도 제주시 동회천1길 23,제주특별자치도,제주시,인문,산업관광지,함께,산업관광지|함께,인문|산업관광지|함께,2,112,4.4
1329201,메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,105,3.9
127909,명월대,제주특별자치도 제주시 한림읍 명월리,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,4,0.0
2704407,명월성지,제주도 제주시 한림읍 명월리 2236,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,1,4,0.0
126459,모충사,제주특별자치도 제주시 사라봉길 75,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,11,0.0
2705296,물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,2,0.0
129402,방사탑(제주),제주특별자치도 제주시 조천읍 신흥로1길 24-14,제주특별자치도,제주시,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,3,1,0.0
2027203,백제사,제주특별자치도 제주시 애월읍 광령남6길 54,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,2,0,0.0
128796,별방진,제주특별자치도 제주시 구좌읍 하도리 3354,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,121,4.3
315926,보덕사(제주),제주특별자치도 제주시 독짓골8길 26,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,4,0,0.0
316058,보림사(제주),제주특별자치도 제주시 사라봉동길 61,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,3,5,0.0
129403,복신미륵,제주특별자치도 제주시 건입동,제주특별자치도,제주시,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,4,1,5.0
128777,북촌 돌하르방공원,제주특별자치도 제주시 조천읍 북촌서1길 70,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,9,3.7
317558,불탑사(제주),제주특별자치도 제주시 원당로16길 41,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,4,9,3.3
2606210,브릭캠퍼스 제주,제주특별자치도 제주시 1100로 3047,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,158,4.2
127055,사라봉(모충사) 의병항쟁기념탑,제주특별자치도 제주시 사라봉길 75,제주특별자치도,제주시,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,3,0,0.0
126454,사라봉공원,제주특별자치도 제주시 사라봉동길 74,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,19,5.0
2624962,사진놀이터,제주특별자치도 제주시 애월읍 평화로 2835,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,0,5.0
2778915,삼양 나이롱책방,제주특별자치도 제주시 선사로2길 37,제주특별자치도,제주시,인문,문화시설,교육,문화시설|교육,인문|문화시설|교육,1,9,4.6
2765252,새미은총의동산 (성이시돌),제주특별자치도 제주시 한림읍 새미소길 15,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,1,0,0.0
2742344,새별프렌즈 (새별헤이요목장),제주특별자치도 제주시 애월읍 평화로 1529,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,0,0.0
2633955,서프라이즈 테마파크,제주특별자치도 제주시 조천읍 남조로 2243,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,153,4.6
598187,선녀와나무꾼 테마공원,제주특별자치도 제주시 선교로 267 선녀와나무꾼테마공원,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,92,4.1
2738675,선운정사,제주특별자치도 제주시 애월읍 구몰동길 65,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,1,18,3.2
2774278,선흘2리마을,제주특별자치도 제주시 조천읍 선교로 569-36,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,0,0.0
2606298,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,486,3.5
2778948,성이시돌목장 테쉬폰,제주특별자치도 제주시 한림읍 금악동길 38,제주특별자치도,제주시,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,1,0,0.0
2778918,세화 책다방,제주특별자치도 제주시 구좌읍 월정1길 70-1,제주특별자치도,제주시,인문,문화시설,교육,문화시설|교육,인문|문화시설|교육,2,0,0.0
2553685,수목원테마파크(아이스뮤지엄),제주특별자치도 제주시 은수길 69,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,2,9,2.3
2789652,순례자의 교회,제주특별자치도 제주시 한경면 일주서로 3960-24,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,2,19,4.8
2714222,스누피가든,제주특별자치도 제주시 구좌읍 금백조로 930,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,791,4.5
2704353,신비의도로,제주특별자치도 제주시 노형동,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,37,3.1
2414812,신산공원,제주특별자치도 제주시 신산로 92-12,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,2,69,4.4
1621045,신촌향사,제주특별자치도 제주시 조천읍 신촌5길,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,2,0.0
2763820,아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,124,3.3
2714241,아르떼뮤지엄 제주,제주특별자치도 제주시 애월읍 어림비로 478,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,2,811,3.6
2704412,아침미소목장,제주특별자치도 제주시 첨단동길 160-20,제주특별자치도,제주시,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,1,383,4.2
128444,아홉굿마을,제주특별자치도 제주시 한경면 낙수로 97,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,4,14,3.5
1925362,어영소공원,제주특별자치도 제주시 용담3동,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,2,0,4.7
1146121,에코랜드테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,130,3.7
126463,연북정,제주특별자치도 제주시 조천읍 조천리,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,16,3.7
126462,오현단,제주특별자치도 제주시 오현길 61,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,8,3.2
2767900,용담공원,제주특별자치도 제주시 용담이동 455-1,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,3,5.0
250412,용두암해수랜드,제주특별자치도 제주시 서해안로 630,제주특별자치도,제주시,인문,휴양관광지,이색,휴양관광지|이색,인문|휴양관광지|이색,5,17,1.8
2765233,용수성지,제주특별자치도 제주시 한경면 용수1길 108,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,1,11,4.7
2738692,용연구름다리,제주특별자치도 제주시 흥운길 69,제주특별자치도,제주시,인문,건축/조형물,바다,건축/조형물|바다,인문|건축/조형물|바다,1,180,4.1
2778939,우도 밤수지맨드라미책방,제주특별자치도 제주시 우도면 우도해안길 530,제주특별자치도,제주시,인문,문화시설,교육,문화시설|교육,인문|문화시설|교육,1,57,4.9
126458,원당사지,제주특별자치도 제주시 원당로16길 41,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,0,0.0
347233,월영사(제주),제주특별자치도 제주시 애월읍 하귀동남2길 40-16,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,3,1,0.0
347234,월정사(제주),제주특별자치도 제주시 아연로 216-5,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,4,2,4.5
2765268,저지문화예술인마을,제주특별자치도 제주시 한경면 저지14길 28-2,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,18,4.0
801097,제주 명도암참살이마을,제주특별자치도 제주시 명림로 268-71,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,4,1,5.0
127744,제주 삼성혈,제주특별자치도 제주시 삼성로 22,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,5,132,4.0
129455,제주 삼양동 유적,제주특별자치도 제주시 선사로2길 13,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,13,4.5
128049,제주 센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,31,2.7
2763726,제주 스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,70,3.0
2798882,제주 우도 천진항 대합실,제주특별자치도 제주시 우도면 우도해안길 70,제주특별자치도,제주시,인문,휴양관광지,물놀이,휴양관광지|물놀이,인문|휴양관광지|물놀이,1,0,0.0
642353,제주 유리의성,제주특별자치도 제주시 한경면 녹차분재로 462,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,113,3.3
2045014,제주 유수암마을,제주특별자치도 제주시 애월읍 유수암평화길 14,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,2,0,0.0
1936339,제주 청수마을,제주특별자치도 제주시 한경면 대한로 1036,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,2,0,0.0
128050,제주 항파두리 항몽 유적,제주특별자치도 제주시 애월읍 항파두리로 50,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,5,0,0.0
1907801,제주4·3평화공원,제주특별자치도 제주시 명림로 430,제주특별자치도,제주시,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,2,62,4.8
250282,제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,200,2.1
2796937,제주드림타워복합리조트,제주특별자치도 제주시 노연로 12,제주특별자치도,제주시,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,1,120,2.6
128556,제주러브랜드,제주특별자치도 제주시 1100로 2894-72,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,50,2.6
637212,제주마방목지,제주특별자치도 제주시 516로 2480,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,5,86,4.0
2503694,제주맥주,제주특별자치도 제주시 한림읍 금능농공길 62-11,제주특별자치도,제주시,인문,산업관광지,함께,산업관광지|함께,인문|산업관광지|함께,2,1,0.0
128641,제주목관아,제주특별자치도 제주시 관덕로 25,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,83,4.3
745313,제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,4,31,3.7
2505896,제주샘주 공장,제주특별자치도 제주시 애월읍 애원로 283,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,2,0,0.0
2554570,제주샘주 양조장,제주특별자치도 제주시 애월읍 애원로 283,제주특별자치도,제주시,인문,산업관광지,함께,산업관광지|함께,인문|산업관광지|함께,2,0,0.0
636393,제주선인장마을,제주특별자치도 제주시 한림읍 월령1길 1-1,제주특별자치도,제주시,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,4,22,0.0
129384,제주성지,제주특별자치도 제주시 오현길 61,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,4,3.5
2791523,제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,1,24,3.2
2638441,제주탐나라공화국,제주특별자치도 제주시 한림읍 한창로 897,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,40,3.9
1621118,제주해녀항일운동기념탑,제주특별자치도 제주시 구좌읍 해녀박물관길 26,제주특별자치도,제주시,인문,건축/조형물,기념,건축/조형물|기념,인문|건축/조형물|기념,3,2,3.0
127743,제주향교,제주특별자치도 제주시 서문로 43,제주특별자치도,제주시,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,7,2.5
1206420,제주힐링명상센터 (무병장수테마파크),제주특별자치도 제주시 애월읍 어음13길 196,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,4,1,0.0
1874612,지속가능환경교육센터,제주특별자치도 제주시 송이길 226,제주특별자치도,제주시,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,2,0,0.0
482093,천왕사(제주),제주특별자치도 제주시 1100로 2528-171,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,4,26,4.0
2788436,탑동광장,제주특별자치도 제주시 중앙로 1,제주특별자치도,제주시,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,1,71,4.5
1621032,평화통일 불사리탑,제주특별자치도 제주시 조천읍 일주동로 884,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,3,5,4.7
2751986,포레스트사파리,제주특별자치도 제주시 조천읍 선교로 474-1,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,81,2.7
2023328,하도어촌체험마을,제주특별자치도 제주시 구좌읍 해맞이해안로,제주특별자치도,제주시,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,2,14,4.2
2638442,한라산소주 공장투어,제주특별자치도 제주시 한림읍 한림로 555,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,2,42,4.8
126455,한림공원,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,5,370,4.1
930345,한수풀 해녀학교,제주특별자치도 제주시 한림읍 한림해안로 623-6,제주특별자치도,제주시,인문,문화시설,교육,문화시설|교육,인문|문화시설|교육,5,2,2.0
2606209,화조원,제주특별자치도 제주시 애월읍 애원로 804,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,0.0
2661514,휴림,제주특별자치도 제주시 애월읍 광령남서길 40,제주특별자치도,제주시,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,0.0
2738794,휴림,경기도 여주시 산북면 주어로 204,경기도,여주시,레포츠,육상레포츠,놀거리,육상레포츠|놀거리,레포츠|육상레포츠|놀거리,1,0,0.0
2773755,CFI 에너지미래관,제주특별자치도 제주시 구좌읍 해맞이해안로 712-3,제주특별자치도,제주시,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,20,0.0
2469465,KBS 제주,제주특별자치도 제주시 복지로1길 8,제주특별자치도,제주시,인문,산업관광지,공장단지,산업관광지|공장단지,인문|산업관광지|공장단지,2,3,5.0
130461,국립제주박물관,제주특별자치도 제주시 일주동로 17,제주특별자치도,제주시,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,165,4.3
1556005,그리스신화박물관,제주특별자치도 제주시 한림읍 광산로 942,제주특별자치도,제주시,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,56,2.8
2031663,김만덕기념관,제주특별자치도 제주시 산지로 7,제주특별자치도,제주시,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,2,36,4.6
2713583,김창열미술관,제주특별자치도 제주시 한림읍 용금로 883-5,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,106,4.2
2798046,김택화 미술관,제주특별자치도 제주시 조천읍 신흥로 1,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,52,4.4
2740014,노형수퍼마켙,제주특별자치도 제주시 노형로 89,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,394,3.8
599173,돌거북이수석박물관,제주특별자치도 제주시 한경면 명이2길 68,제주특별자치도,제주시,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,0,0.0
2406470,드라마월드,제주특별자치도 제주시 애월읍 화전길 3,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,2,0,1.3
2751858,로봇스퀘어,제주특별자치도 제주시 구좌읍 해맞이해안로 1032,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,2,0,5.0
594065,방림원,제주특별자치도 제주시 한경면 용금로 864,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,54,4.3
2833763,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,26,5.0
2752772,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,제주특별자치도,제주시,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,1,19,5.0
2834656,아라리오뮤지엄 동문모텔2,제주특별자치도 제주시 산지로 23,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,4,2.3
2798027,전이수갤러리/걸어가는늑대들,제주특별자치도 제주시 조천읍 조함해안로 556,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,19,4.8
1769266,제주 세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36,제주특별자치도,제주시,인문,문화시설,기념,문화시설|기념,인문|문화시설|기념,4,43,3.1
129895,제주 탑동해변공연장,제주특별자치도 제주시 중앙로 2,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,6,3.0
130088,제주교육박물관,제주특별자치도 제주시 오복4길 25,제주특별자치도,제주시,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,4,15,4.7
759595,제주도립미술관,제주특별자치도 제주시 1100로 2894-78,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,72,3.6
129894,제주도민속자연사박물관,제주특별자치도 제주시 삼성로 40,제주특별자치도,제주시,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,5,95,4.0
130856,제주돌마을공원 수석전시관,제주특별자치도 제주시 한림읍 금능남로 421,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,0,0.0
1544730,제주돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,제주특별자치도,제주시,인문,문화시설,전통,문화시설|전통,인문|문화시설|전통,5,111,4.5
2660122,제주라프(Light Art Flash),제주특별자치도 제주시 조천읍 선교로 115-1,제주특별자치도,제주시,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,0,0.0
